customer_id,first_name,last_name,email,phone,street_address,city,postal_code,country,sign_up_date,lease_start,lease_end,unit_id,unit_size,monthly_fee,payment_status,last_payment_date,notes
C100116,Charlotte,Miller,charlottemi@hotmail.com,PHONE948,Dorpsweg 162,Alkmaar,8021 AA,Netherlands,20170820,20181211,20260614,58A,10,95.23,pending,02-02-2019,Customer asked for discount
C101497,Harper,Johnson,hjohnson@hotmailcom,+31 6 08971713,Oudeweg 200,Haarlem,6166 AC,Nederland,02.02.2022,2023-11-23,06-09-2025,#388,10m2,41.55,late,2024/04/05,警告: unpaid
C100740,Amelia,Brown,ameliabr@inboxstorage.eu,619070445,Oudeweg 4,Haarlem,8844 AC,NL,11-02-2017,10-23-2017,17-Jun-2027,Unit 62,unknown,398.84,Overdue,21/06/2023,
C102004,Noah,Brown,nbrown@example.com,0031-6-83304251,Langestraat 102,The Hague,7832,Nederland,29/05/2021,30.07.2025,20230314,120A,10m2,380.19,suspended,20180222,
C101081,Emma,Anderson,eanderson@example.com,06-08258029,Stationsplein 18,Amsterdam,9340 AB,Ned.,2025-08-02,2024/04/08,01-28-2018,u1462,—,527.01,late,20241104,警告: unpaid
C101627,Noah,Gonzalez,noahgo at inboxstorage.eu,PHONE244,Oudeweg 115,Leiden,1817 B,Nederland,04-05-2025,20171218,2024-04-28,Unit 297,3 sqm,213.89,PAID,02.01.2024,Moved out
C100830,Liam,Martin,liamma@gmail.com,449877158,Hoofdstraat 143,Haarlem,3380 AC,Nederland,30.05.2018,26.04.2022,17-Aug-2024,U1455,—,242.9,overdue,2018-10-05,Moved out
C100119,Isabella,Hernandez,isabellahe@gmail.com,647452455,Hoofdstraat 197,Eindhoven,1319 AB,Nederland,04.06.2023,11-14-2018,04-07-2018,219A,—,411.68,suspended,2021-01-27,Customer asked for discount
C100656,Elijah,Thomas,elijah51 at inboxstorage.eu,+31 6 85760273,Princenhagelaan 3,Amsterdam,1082 AA,Netherlands,20180517,12-21-2020,09-23-2023,#251,5m2,289.05,overdue,08.06.2025,Key lost
C101960,Olivia,Taylor,otaylor@example.com,PHONE874,Statiosplein 112,Haarlemmermeer,1194 AA,Ned.,16.08.2018,2024-10-25,2021/12/25,#359,10,244.6,late,2021-05-03,telefono incorrecto
C101904,Lucas,Martinez,lucasma@hotmail.com ,+31 6 40529826,Main St 173,Leiden,5104 AC,Netherlands,31/05/2022,02/10/2021,active,#388,—,221.63,late,01.11.2018,Key lost
C102152,Lucas,Anderson,lucas.anderson@example.com,PHONE391,Baker St 115,Rotterdam,1604 AC,NL,2019-03-11,20200205,2018/10/19,#272,—,291.02,overdue,03-Mar-2023,telefono incorrecto
C100635,Harper,Miller,harper.miller@outlook.com,PHONE953,Vijzelstraat 42,Haarlem,1972 B,NL,20250905,2024-06-17,11-27-2024,Unit 432,unknown,409.05,late,2018-11-17,Pays cash
C100369,James,Wilson,jameswi@outlook.com,0031-6-04573466,Stationsplein 114,Amstelveen,5963 B,Ned.,2017/01/05,20211205,26-Aug-2020,#141,4 sqm,341.3,late,2023-08-24,警告: unpaid
C100268,Henry,Williams,hwilliams@gmail.com,0031-6-73314546,Baker St 75,Amsterdam,6279 AC,Nederland,10-Dec-2020,18-Apr-2023,06/10/2023,u1027,12 sqm,51.68,suspended,2020-09-23,Prefers email
C100655,Mia,Lopez,mia.lopez@yahoo.com,+31  6  02387288,Baker St 138,Rotterdam,3929 AB,Netherlands,10/01/2020,21.06.2017,2024/01/29,u1121,unknown,542.52,suspended,08-Apr-2021,警告: unpaid
C100935,Lucas,Jackson,,679340486,Stationsplein 14,Haarlem�,5581 AA,Netherlands,05/09/2021,06.05.2020,2023-10-10,Unit 271,3 sqm,271.11,pending,22-Mar-2025,telefono incorrecto
C100822,Sophia,Smith,sophiasm@inboxstorage.eu,+31 6 95125162,Hoofdstraat 36,Haarlemmermeer,2532 B,Netherlands,2018-12-28,08/03/2017,2020/01/10,#21,—,174.41,overdue,06.02.2025,Moved out
C100866,Sophia,Gonzalez,sophia.gonzalez@example.com,+31 6 21808931,Baker St 5,Eindhoven,8124 AA,NL,2017-03-22,2016-04-04,2026/01/22,#175,—,415.39,late,11-Aug-2019,Customer asked for discount
C100046,Alexander,Moore,alexander.moore@example.com,621535396,Hoofdstraat 131,Eindhoven,3414 B,Netherlands,05-15-2017,27-Jun-2021,2019-07-06,Unit 51,1 sqm,535.2,PAID,2021/05/25,Customer asked for discount
C101373,Olivia,Martin�,oliviama@hotmail.com,PHONE565,Dorpsweg 189,Utrecht,3433 B,NL,16/01/2024,20201103,19-Jan-2020,U1457,8 sqm,335.32,paid,12-18-2019,警告: unpaid
C102025,Oliver,Taylor,oliverta@example.com,681763048 ext 701,Hoofdstraat 142,The Hague,8674 AC,Nederland,20250409,20210528,27-Aug-2018,#79,10,492.16,Overdue,15-Jan-2023,
C100991,Elijah,Thomas,ethomas@hotmail.com,PHONE720,Market Rd 106,Utrecht,4746 AB,Netherlands,08/04/2018,01-Jan-2020,15/12/2018,U1324,5,27.19,paid,20250702,Moved out
C100876,Lucas,Anderson,landerson@outlook.com,0031-6-67748189,Vijzelstraat 94,Alkmaar,3656 B,Nederland,02-Mar-2022,2025/04/15,2026/02/16,u1405,5,473.34,Overdue,2020/08/29,
C100773,Oliver,Jones,oliverjo@gmail.com,725940376,Stationsplein 6,Haarlemmermeer,9397 AC,NL,18/01/2020,03/01/2024,08-19-2021,Unit 491,15m2,109.61,Overdue,2020-11-27,Key lost
C101219,Evelyn,Rodriguez,erodriguez@hotmail.com,+31 6 79805308,Hoofdstraat 124,The Hague,3203 AC,Ned.,26-Feb-2019,20250819,12-17-2018,Unit 240,—,223.25,pending,08.12.2023,Pays cash
C101126,Liam,Martinez,liam.martinez@gmail.com,PHONE852,Princenhagelaan 163,Utrecht,5745 B,Netherlands,11-29-2016,11/11/2022,2019-02-11,U1402,—,468.09,late,2019/08/28,
C100004,Sophia,Miller,smiller@inboxstorage.eu,PHONE797,Langestraat 177,Utrecht,1807 B,NL,2020-03-05,20191015,06-27-2021,Unit 432,10 sqm,535.42,late,20221220,Pays cash
C102084,Elijah,Rodriguez,elijahro@gmail.com,673962636,Hoofdstraat 17,Utrecht,4464 B,NL,21.07.2023,02-16-2020,20260710,U1457,10,176.39,Overdue,20181119,Key lost
C101003,Olivia,Garcia,olivia.garcia@outlook.com,0031-6-98936519,Vijzelstraat  169,The Hague,8658 AA,Ned.,2021/01/13,2018/12/23,2018-01-11,98A,unknown,219.46,overdue,04.05.2024,telefono incorrecto
C101974,Alexander,Lopez,alexander.lopez@yahoo.com,06-76475883,Princenhagelaan 53,Utrecht,8201 AA,Nederland,2016/10/30,27-Mar-2016,2025-02-09,#285,10,268.25,overdue,02-Jan-2022,Moved out
C102042,Sophia,Johnson,sophia36@hotmail.com,681456456,Market Rd 143,Alkmaar,1102 AA,Netherlands,20250612,09-30-2019,06.11.2019,u1232,unknown,272.09,PAID,20250115,Moved out
C100263,Liam,Jones,liam.jones@gmail.com,915790894,Vijzelstraat 43,Leiden,4442,NL,2022/03/04,20-Dec-2020,20180404,80A,unknown,62.01,pending,2020-01-09,
C101858,Liam,Moore,liam18@example.com,PHONE770,Dorpsweg 181,Eindhoven,9732 AB,Netherlands,23-Dec-2025,10/09/2025,08.08.2026,344A,15,540.32,overdue,2024/07/23,警告: unpaid
C100612,Evelyn,Miller,evelyn.miller@gmail.com,672097506,Market Rd 188,Amstelveen,6140 B,NL,20220504,02-01-2019,20210315,#293,4 sqm,66.19,PAID,07-25-2021,
C100443,Amelia,Williams,amelia.williams@gmail.com,PHONE583,Langestraat 193,Alkmaar,2050 AB,Ned.,2019/02/28,08-Jun-2025,25.11.2020,#187,15,187.67,Overdue,22.12.2022,Prefers email
C101002,Isabella,Jones,isabella.jones@yahoo.com,0031-6-30772629,Dorpsweg 96,Amstelveen,4150,Ned.,09-26-2017,20170223,15-Sep-2022,U1153,—,389.31,PAID,2019/01/10,Pays cash
C101077,Sophia,Brown,sophia.brown@inboxstorage.eu,06-46650463,Baker St 50,The Hague,7725 B,Netherlands,05-01-2022,23-Jan-2019,2024/02/06,#190,5,516.39,suspended,13-Sep-2019,Moved out
C100837,Emma,Thomas,emmath@outlook.com,+31 6 94374750,Vijzelstraat 95,Haarlem,5520,Nederland,20200426,2025/10/09,08-02-2019,u1209,4 sqm,53.1,overdue,09-28-2019,Customer asked for discount
C100681,Oliver,Gonzalez,ogonzalez@outlook.com,674667856,Langestraat 36,Eindhoven,2161 B,Netherlands,2020/10/28,07-16-2021,11-03-2019,u1209,10m2,111.84,paid,21/04/2018,Key lost
C101715,Amelia,Johnson,,06-30881112,Market Rd 136,Utrecht,1914 AA,NL,23.10.2022,2019-12-26,25-Feb-2024,#481,15,486.04,pending,11-29-2018,Prefers email
C100304,Mia,Wilson,mia.wilson@outlook.com,06-58530101,Vijzelstraat 56,Eindhoven,5981 AC,Nederland,2023/01/19,23-Nov-2018,14-Sep-2024,U1383,—,58.13,overdue,07.12.2022,警告: unpaid
C101365,Mia,Jackson,mia.jackson@example.com,PHONE192,Vijzelstraat 134,Haarlem,9460 AB,Nederland,02/11/2022,11-19-2018,20210506,Unit 299,15m2,341.57,pending,20201007,Pays cash
C101844,Noah,Moore,noah46@gmail.com,647813923,Oudeweg 112,Amstelveen,8105 B,NL,03-Aug-2017,03-29-2016,indefinite,309A,unknown,192.19,pending,06-Jun-2021,Prefers email
C100313,Noah,Jackson,noah.jackson@gmail.com,PHONE504,Oudeweg 17,Haarlem,3509,NL,01-Aug-2020,14.04.2024,20190921,257A,15m2,539.99,late,20250412,Key lost
C100149,Alexander,Jones,alexanderjo@example.com,622823052,Oudeweg 95,Haarlemmermeer,5575 B,Nederland,06/02/2021,2023-12-19,26.10.2019,#311,5m2,20.3,Overdue,2022/06/06,警告: unpaid
C101148,William de,Miller,william demi@yahoo.com,684522059 ext 530,Main St 106,Utrecht,1146,Netherlands,2023/02/24,16/01/2025,2023-11-14,U1183,10m2,248.77,PAID,18-Oct-2023,telefono incorrecto
C101213,Benjamin,Garcia,bgarcia@outlook.com,06-08926026,Stationsplein 118,Haarlemmermeer,9099 AA,Nederland,08-11-2019,2025/07/07,07-14-2026,451A,5,283.07000000000005,late,29.09.2021,Key lost
C100574,Lucas,Garcia,lucas25@yahoo.com,0031-6-50942816,Langestraat 190,Alkmaar,9338 AA,NL,10-22-2019,2017/01/08,03.01.2022,u1500,unknown,155.67,overdue,06/06/2023,Moved out
C101721,Liam,Brown,liam.brown@outlook.com,06-97341613,Vijzelstraat 169,Alkmaar,1065,Ned.,20190221,20220430,01.03.2019,U1019,unknown,267.64,Overdue,01-30-2019,Moved out
C101688,Olivia,Jones,olivia71@hotmail.com,629705045,Oudeweg 171,Rotterdam,2020 AB,Netherlands,2021/10/28,07/03/2023,10.07.2024,Unit 13,unknown,95.26,Overdue,01-Jan-2020,警告: unpaid
C100050,Elijah,Moore,elijah.moore@example.com,PHONE628,Market Rd 153,Leiden,6233 B,Ned.,17.10.2025,06-30-2017,20240826,u1168,unknown,214.83,pending,25/05/2024,
C101838,Henry,Martinez,henryma@hotmail.com,+31 6 84511813,Market Rd 25,Rotterdam,2202 AC,Netherlands,2025-08-28,22-Jun-2019,07-21-2027,U1364,—,157.05,suspended,20211001,Pays cash
C100726,James,Brown,james.brown@hotmail.com,132533258,Baker St 78,Haarlem,7921 AB,Ned.,01/02/2019,2017-07-15,2027-04-10,U1046,15,184.32,Overdue,20.08.2019,Prefers email
C100833,Sophia,Johnson,sophiajo@example.com,PHONE277,Baker St 174,Eindhoven,5374 AC,Ned.,2025-01-02,15-Jan-2022,2025-05-24,U1117,15 sqm,306.12,pending,20231103,Key lost
C101377,Harper,Brown,harperbr@outlook.com,0031-6-24336571,Oudeweg 181,Haarlem,4647 AA,Nederland,06/07/2016,2021/10/20,2024/09/15,u1210,—,260.09,suspended,20/04/2022,
C101115,James,Hernandez,jameshe@gmail.com,653138678,Main St 122,Haarlem,8193 AC,Ned.,20230426,11/08/2018,01-Mar-2020,#57,5,116.56,paid,01.06.2023,Key lost
C101166,Amelia,Williams,ameliawi@example.com,06-71167142,Princenhagelaan 38,Amsterdam,7974 AA,Ned.,08-28-2021,01.11.2023,2023/11/20,U1101,15,103.1,suspended,23/12/2018,Key lost
C100470,Charlotte,Lopez,,025898810,Dorpsweg 115,Rotterdam,4460 AC,Ned.,08-25-2021,06-23-2024,21/01/2025,u1024,5,283.07000000000005,late,20180831,telefono incorrecto
C100971,Benjamin,Wilson,bwilson@yahoo.com,0031-6-37145031,Main St 129,Haarlemmermeer,3033 AA,Nederland,03-23-2024,01-Jul-2025,2025/08/03,Unit 74 ,unknown,316.91,overdue,05/07/2018,Prefers email
C100653,Harper,Davis,harper.davis@outlook.com,0031-6-52370087,Princenhagelaan 137,Eindhoven,7917 AC,Nederland,20161113,20160910,05/05/2020,112A,15,449.83,PAID,25/05/2023,
C100399,Charlotte,Lopez,charlottelo@yahoo.com,PHONE379,Langestraat 49,Rotterdam,2862,Netherlands,2017-01-24,2018-02-20,25/11/2027,112A,—,426.78,overdue,02-03-2024,
C100511,Ava,Anderson,aanderson@gmail.com,+31 6 10265576,Vijzelstraat 86,Utrecht,8583 AB,Netherlands,11/08/2019,20240913,2024/02/03,U1001,10 sqm,356.52,overdue,2018/09/13,警告: unpaid
C101898,Miller,Noah,miller.noah@hotmail.com,150495913,Oudeweg 39,Utrecht,5970,Ned.,02.11.2024,07-29-2024,08-17-2020,#254,—,231.08,paid,2018-08-11,
C100320,Williams,Evelyn,wevelyn@gmail.com,0031-6-55897990,Vijzelstraat 2,The Hague,2527 B,NL,20220124,20180807,2024/03/24,U1165,unknown,316.07,suspended,12-Jul-2022,telefono incorrecto
C100019,William,Anderson,wanderson at outlook.com,629293143,Dorpsweg 137,The Hague,8972 AC,NL,20220421,2022-05-14,29/09/2025,#31,4 sqm,258.42,late,20240402,Prefers email
C100684,Henry,Jones,henry.jones@yahoo.com,681863213,Baker St 68,Amstelveen,9067 AC,NL,08/11/2017,05-17-2023,25-Aug-2027,103A,10,293.01,PAID,20200518,telefono incorrecto
C100035,Noah,Martin,nmartin@gmail.com,PHONE843,Langestraat 14,Eindhoven,2900 AA,Nederland,15-Mar-2021,05-04-2021,2026/06/09,120A,unknown,271.53,Overdue,20210328,telefono incorrecto
C100902,Alexander,Rodriguez,arodriguez@outlook.com,0031-6-31552541,Langesraat  107,Haarlemmermeer,9054 B,Netherlands,01-06-2016,13.02.2020,20230830,u1384,5m2,180.45,overdue,29/11/2024,telefono incorrecto
C102079,Liam,Smith,liamsm@inboxstorageeu,06-01524553,Langestraat 123,Leiden,5171,Netherlands,2020/10/26,20160302,2019/03/03,u1078,unknown,426.77,paid,11-07-2024,Pays cash
C100827,Sophia,Taylor,sophiata@example.com,PHONE738,Dorpsweg 52,Rotterdam,5845,NL,2025-03-05,2017-04-03,14.10.2022,u1429,5m2,490.17,paid,20240624,Key lost
C100524,Liam,Wilson,liamwi@gmail.com,0031-6-70957445,Langestraat 154,Alkmaar,3678,Ned.,07.01.2018,02/08/2020,04/05/2023,86A,5 sqm,121.05,suspended,2025-06-24,Pays cash
C100407,Oliver,Brown,oliverbr@gmail.com,0031-6-38425611,Dorpsweg 33,Haarlemmermeer,7041 AA,Netherlands,20190109,2022/11/11,05-14-2025,Unit 496,5m2,123.27,suspended,2021/11/25,
C100920,Amelia,Garcia,amelia.garcia@inboxstorage.eu ,PHONE239,Dorpsweg 65,The Hague,9172 AB,Nederland,07-15-2016,2016-06-26,2022-04-20,#12,15,377.52,pending,09.11.2022,Customer asked for discount
C100537,Liam,Anderson,liaman@outlook.com,0031-6-20752046,Princenhagelaan 4,Alkmaar,4858 AA,Ned.,2016/11/26,2023/04/27,2018-01-02,35A,unknown,278.8,PAID,22.10.2018,警告: unpaid
C100758,William,Brown,wbrown@hotmail.com,+31642146100,Dorpsweg 56,Eindhoven,2494 AA,Netherlands,08-01-2021,2016/05/26,18/05/2025,Unit 166,10m2,502.7,paid,2025/10/31,Prefers email
C101705,Noah,Davis,ndavis@yahoo.com,609652782,Baker St 143,Amsterdam,9120 B,NL,20180819,06-22-2020,09-Nov-2018,Unit 110,—,378.84,PAID,11-17-2023,Pays cash
C102151,Harper,Rodriguez,harperro@outlook.com,+31 6 50291555,Dorpsweg 88,Amsterdam,6642 AC,NL,10-24-2021,13/02/2017,10-18-2018,u1278,—,23.12,overdue,2020/08/10,Prefers email
C101062,Sophia,Taylor,sophiata@example.com,661156405,Dorpsweg 32,Alkmaar,5037 AA,NL,2018-07-19,20221214,24.05.2018,u1089,1 sqm,313.35,paid,2023/10/27,telefono incorrecto
C101199,Liam,Williams,lwilliams@gmail.com,097013150,Baker St 109,Rotterdam,8365 AB,Ned.,2019-05-15,19-Oct-2017,20/11/2023,U1455,5,515.11,overdue,2020-04-21,telefono incorrecto
C100245,Henry,Wilson,henry4@example.com ,PHONE917 ext 687,Princenhagelaan 147,Rotterdam,3277 AA,Ned.,08-28-2016,20230407,31.07.2026,Unit 392,unknown,35.76,overdue,13-Oct-2018,Moved out
C101416,Amelia,Thomas,athomas@yahoocom,0031-6-30627432,Princenhagelaan 142,Haarlemmermeer,2976 AB,NL,2021/01/21,17/12/2019,indefinite,U1201,unknown,225.24,paid,20220928,Prefers email
C101127,Evelyn,Thomas,ethomas@example.com,623659567,Princenhagelaan 182,Leiden,9399 AC,Ned.,20190104,06-21-2022,2023/10/25,U1497,—,433.13,Overdue,08.01.2025,警告: unpaid
C100784,Noah,Taylor,ntaylor@example.com ,0031-6-95044492,Market Rd 132,Utrecht,3304,NL,2023/06/25,25-Dec-2025,27/04/2021,u1225,10m2,21.86,Overdue,04-02-2025,
C101409,Henry,Hernandez,henryhe@inboxstorage.eu,0031-6-02698945,Market Rd 48,Rotterdam,6654,Ned.,24/03/2023,11-Oct-2019,15-Apr-2023,#388,10m2,155.43,suspended,07-Jul-2023,Pays cash
C100489,William,Jackson,william.jackson@outlook.com,805342519,Dorpsweg 147,Alkmaar,6023 B,Ned.,17-Jan-2025,06-Nov-2020,20220628,Unit 30,15 sqm,338.74,overdue,02/11/2020,Pays cash
C100154,William,Rodriguez,williamro@gmail.com,PHONE703,Vijzelstraat  119,Haarlemmermeer,4783 AC,Nederland,01-14-2021,14.05.2019,28/02/2027,343A,10,22.27,overdue,15/01/2023,警告: unpaid
C101662,Liam,Smith,liam99@hotmail.com,753761332,Vijzelstraat 111,Amstelveen,2097 B,Netherlands,08-Apr-2016,20190215,09-Jul-2018,#227,5,265.96,pending,03-Apr-2022,Moved out
C100961,Noah,Rodriguez,noah12@inboxstorage.eu,PHONE837,Dorpsweg 148,Amsterdam,1690,Netherlands,12.08.2021,03-Jan-2016,20191019,Unit 49,15,85.7,paid,04/10/2025,Prefers email
C101686,Harper,Wilson,harper.wilson@outlook.com,0031-6-72955254,Stationsplein 15,Haarlemmermeer,1452,NL,08-May-2021,20/07/2016,30-Apr-2024,484A,12 sqm,457.26,overdue,22-Dec-2020,警告: unpaid
C100853,Evelyn,Jackson,ejackson@example.com,386171681,Main St 127,Amstelveen,2552 AA,NL,09-20-2017,03-22-2023,indefinite,U1188,5 sqm,515.54,PAID,16-Oct-2021,警告: unpaid
C101311,Sophia,Jones,sophiajo@inboxstorageeu,PHONE666,Langestraat 151,Eindhoven,8839 AB,NL,2025-12-13,2018/01/09,10-16-2023,Unit 171,4 sqm,322.1,overdue,29-Nov-2022,
C100625,Charlotte,Brown,charlotte4@yahoo.com,191260485,Oudeweg 142,Haarlem,9977 AC,NL,2016/03/04,19/10/2025,23-Apr-2027,u1181,—,428.51,PAID,30.07.2018,Pays cash
C101815,Liam,Miller,,0031-6-72839516,Oudeweg 43,The Hague,9762 AB,Nederland,22/11/2021,2024/01/15,20260711,#57,5m2,217.96,suspended,2022/10/16,Prefers email
C100685,Davis,Amelia,davisam@example.com,605694761,Oudeweg 158,The Hague,3593 AB,NL,15/05/2023,16-Jun-2024,20190420,u1231,4 sqm,61.8,PAID,2018-04-04,Customer asked for discount
C101850,Oliver,Taylor,oliver.taylor@hotmail.com,688575766,Market Rd 15,Amstelveen,9059 B,Nederland,14.08.2017,2016/03/15,20220510,U1439,15,140.2,suspended,17/01/2024,Pays cash
C100569,Oliver,Johnson,oliver39@example.com,0031-6-58320143,Dorpsweg 30,Amsterdam,7615 AB,Nederland,16-Oct-2024,21-Aug-2025,01/05/2024,u1325,1 sqm,165.62,suspended,2024/11/28,Moved out
C100565,Isabella,Miller,isabellami@inboxstorage.eu,+31616329566,Market Rd 84,Leiden,9368 AB,NL,25.09.2022,20201013,02/11/2023,U1321,unknown,222.69,overdue,20230414,Customer asked for discount
C101758,James,Williams,jameswi@gmail.com,+31 6 86556481 ext 425,Dorpsweg 49,Alkmaar,9435 AA,Netherlands,20160509,2018-10-19,2022/05/09,u1403 - ,5,36.72,overdue,20220707,telefono incorrecto
C101816,Harper,Jackson,harper.jackson@outlook.com,303362208 ext 183,Dorpsweg 126,Alkmaar,6982 AC,Netherlands,29-Nov-2018,24-Mar-2016,22/02/2019,U1472,10m2,126.89,late,29/12/2018,
C100017,Olivia,Gonzalez,olivia.gonzalez@outlook.com,770384309,Baker St 93,Utrecht,1004 AB,Netherlands,20190204,06-24-2020,2022/07/19,103A,12 sqm,507.16,PAID,07-15-2024,Pays cash
C100127,Isabella,Lopez,isabella.lopez@gmail.com,06-31196425,Baker St 157,Alkmaar,8191 B,Nederland,15/08/2020,2025/07/05,2025/01/13,U1455,10,445.82,late,08-19-2020,Pays cash
C101346,Harper,Taylor,htaylor@outlook.com,PHONE947,Main St 187,Eindhoven,9544 AC,NL,20171217,05-23-2018,20190828,Unit 381,15m2,239.49,Overdue,,警告: unpaid
C101279,Isabella,Jackson,ijackson@outlook.com,06-15775014,Baker St 165,Haarlem,6323 AC,Netherlands,2025-10-12,08-22-2023,06-Jul-2023,332A,—,75.01,pending,07.06.2019,
C102182,Evelyn,Jones,ejones@gmail.com,677739078,Hoofdstraat 160,Rotterdam,5889 AC,Ned.,08-Oct-2016,03-29-2020,2020/10/21,Unit 179,6 sqm,209.96,suspended,2024/08/30,Customer asked for discount
C100927,Sophia,Rodriguez,sophia.rodriguez@inboxstorage.eu,+31 6 05035090,Stationsplein 190,Amstelveen,4549 AC,Nederland,2016-02-25,2020/05/27,04-May-2024,U1032,—,88.03,paid,11-14-2018,Prefers email
C100980,William,Jones,williamjo@gmailcom,617272433,Market Rd 164,Amstelveen,3464 AC,NL,2022/05/28,20190612,08/04/2024,U1383,unknown,213.19,pending,30.01.2025,Prefers email
C100252,Isabella,Rodriguez,irodriguez@hotmail.com,06-04541840,Langestraat 24,Leiden,5628 B,Nederland,21/09/2025,06/02/2024,07/09/2022,103A,unknown,178.99,suspended,20180807,警告: unpaid
C100190,Noah,Thomas,noahth@hotmail.com,134078516,Baker St 134,Haarlemmermeer,1246 AC,Nederland,26-Oct-2020,23/02/2022,31-Jul-2019,274A,unknown,104.43,Overdue,,Key lost
C101139,Sophia,Martin,sophiama@outlook.com,PHONE224,Princenhagelaan 115,Alkmaar,4416 AA,Nederland,04/03/2023,01.01.2019,28-Feb-2019,u1407,5m2,319.68,late,25-May-2024,Key lost
C100992,Harper,Davis,harper.davis@example.com,0031-6-37153037,Stationsplein 76,Alkmaar,6198 AB,Netherlands,20210516,04-20-2022,2027-06-30,U1499,unknown,491.24,pending,,Customer asked for discount
C100699,Benjamin,Gonzalez,benjamin9@inboxstorage.eu,673037858 ext 321,Baker St 82,Leiden,2287 AA,NL,08-29-2024,20200130,07-16-2023,#413,15 sqm,318.07,Overdue,2022-04-11,Customer asked for discount
C101961,Ava,Brown,avabr@example.com,0031-6-05345442,Baker St 99,Haarlemmermeer,2475 AC,Ned.,2023-08-26,06.11.2017,07-02-2021,Unit 392,unknown,241.35,PAID,04-Apr-2020,Pays cash
C100606,Benjamin,Jones,benjamin51@outlook.com,+31608537007,Princenhagelaan 158,Eindhoven,2300 AA,Ned.,20180728,2018/01/05,09-14-2019,58A,10m2,503.42,late,2022-05-01,警告: unpaid
C100180,Olivia,Anderson,olivia.anderson@inboxstorage.eu,0031-6-43621300,Stationsplein 156,Leiden,3565 B,NL,26-May-2025,22-Dec-2025,2019-09-02,u1181,5m2,460.27,pending,,
C100301,Lopez,Lucas,lopez57@inboxstorage.eu,06-94147539,Market Rd 10,Rotterdam,4962 B,Ned.,22-Dec-2023,2020/11/07,2022/10/01,u1089,15m2,142.81,suspended,25.09.2018,Key lost
C100496,Liam,Taylor,liam.taylor@inboxstorage.eu,+31 6 62684970,Main St 118,Haarlem,6282 AA,Netherlands,06-Dec-2024,2020-11-06,20270430,U1235,—,283.07000000000005,pending,03-17-2024,Moved out
C102011,Emma,Rodriguez,emmaro@hotmail.com,+31 6 83686730,Oudeweg 38,Eindhoven,1485 AA,Ned.,2025/08/04,02-27-2019,02/12/2021,#170 (old),unknown,329.52,PAID,2019-10-20,警告: unpaid
C102128,James,Lopez,jlopez@hotmail.com ,06-90827342,Main St 85,Eindhoven,1634 B,Netherlands,2024-07-03,20190411,active,U1063,15m2,310.71,overdue,28/02/2021,telefono incorrecto
C101966,Elijah,Thomas,elijahth@gmail.com,PHONE307,Market Rd 129,Amsterdam,1588 AB,Ned.,20190805,05.07.2024,2021-01-20,u1408,10 sqm,423.34,overdue,20250322,Key lost
C102072,Olivia,Davis,odavis@hotmail.com,+31 6 08640462,Oudeweg 78,Alkmaar,9494 B,Ned.,15/12/2018,2018/11/22,2024-12-26,#311,—,140.37,suspended,20180417,Pays cash
C101938,Lucas,Lopez,llopez@hotmail.com,0031-6-26152334,Oudeweg 38,The Hague,3106 B,NL,09-09-2017,20190827,21/10/2022,#272,1 sqm,202.74,pending,20210614,Key lost
C100517,Benjamin,Rodriguez,brodriguez@hotmail.com,PHONE531 ext 386,Oudeweg 86,Leiden,3886 AC,Netherlands,2023/09/13,2020/04/19,29/07/2019,#164,—,345.66,Overdue,,警告: unpaid
C101396,Sophia,Gonzalez,sophiago@hotmail.com,883336167,Main St 21,Alkmaar,8262 AC,Netherlands,07/09/2025,27.02.2025,2027/11/13,U1393,—,37.89,paid,20220215,Customer asked for discount
C101069,Henry,Martinez,,671319728,Market Rd 135,Amstelveen,4215 B,NL,2021/06/07,2020-08-08,20211120,#387,5m2,349.11,Overdue,04.03.2024,Customer asked for discount
